cruise,seq,date_time,ctrb_id,bottle,depth,dec_lat,dec_long,adinos,hdinos
30308,4,2008-10-29 20:57:33,mooring1,11,0,36.752,-122.028,2.26949862284225,1.93603454541
33808,1,2008-12-03 15:28:01,c1,11,0,36.797,-121.845,2.47162188003394,2.8982775358283
33808,2,2008-12-03 16:30:33,mooring0,8,0,36.832,-121.9,1.44385452757978,0.743000588808817
33808,3,2008-12-03 19:17:33,mooring2,11,0,36.692,-122.396,0.669425533929522,0.615400210662702
33808,4,2008-12-03 22:09:46,mooring1,11,0,36.748,-122.035,0.638009136163176,1.33491895809836
00709,1,2009-01-07 15:31:20,c1,11,0,36.797,-121.847,4.57599260017433,3.69624116510264
00709,2,2009-01-07 16:22:12,mooring0,7,0,36.832,-121.899,4.17790415532103,3.72255141193497
00709,3,2009-01-07 19:19:01,mooring2,11,0,36.691,-122.393,1.69548110421699,-0.00524171381008132
00709,4,2009-01-07 21:44:59,mooring1,11,0,36.752,-122.045,0.818448990369847,1.66946357844172
S109,8,2009-01-23 17:04:20,67-55,12,0,36.627,-122.419,1.10300064572887,1.65182322833046
S109,9,2009-01-23 20:07:41,H3,12,0,36.735,-122.02,-0.145765930292865,-0.902447000053505
S109,10,2009-01-23 22:51:22,C1,12,0,36.795,-121.846,1.45997502770588,2.3179506360733
05509,1,2009-02-24 15:34:02,C1,11,0,36.797,-121.846,0.28652089855023,-0.0520641177113198
05509,2,2009-02-24 16:32:58,Mooring0,8,0,36.832,-121.903,-0.323298196615435,-0.981955220008048
05509,3,2009-02-24 19:31:09,Mooring2,11,0,36.707,-122.391,0.622071606037631,-0.474680147129638
05509,4,2009-02-24 21:56:10,Mooring1,11,0,36.744,-122.035,0.0453929716684658,0.0878790004954786
08409,1,2009-03-25 14:42:10,c1,11,0,36.798,-121.846,0.946002920409673,2.76787487951981
08409,2,2009-03-25 15:44:15,mooring0,7,0,36.835,-121.898,0.175609078434379,2.21771694492038
08409,3,2009-03-25 19:26:10,mooring1,11,0,36.746,-122.023,-0.232919934797099,1.0143455054692
12609,1,2009-05-06 14:49:36,C1,11,0,36.797,-121.847,1.42145274764766,0.93374668631751
12609,2,2009-05-06 15:39:47,mooring0,8,0,36.833,-121.898,-0.122295325742274,0.947399788161384
12609,3,2009-05-06 18:33:51,mooring2,11,0,36.686,-122.392,0.847170423696065,2.12896822027021
12609,4,2009-05-06 21:07:02,mooring1,11,0,36.757,-122.018,-0.556857345937131,0.331696565521196
14809,1,2009-05-28 14:31:12,C1,11,0,36.797,-121.847,0.962425182279236,1.9523507920853
14809,2,2009-05-28 15:26:34,mooring0,7,0,36.833,-121.9,-0.115693719797618,1.55081550983832
14809,3,2009-05-28 18:17:28,mooring2,11,0,36.707,-122.396,0.87206837935046,0.857924907053908
14809,4,2009-05-28 20:40:18,mooring1,11,0,36.755,-122.031,1.18957819729139,2.2767424293484
17409,1,2009-06-23 14:35:04,c1,11,0,36.797,-121.847,0.957451485009231,2.20895110759064
17409,2,2009-06-23 15:26:55,mooring0,7,0,36.833,-121.901,1.52897248209259,2.48134013064626
17409,3,2009-06-23 18:22:12,mooring2,11,0,36.691,-122.381,0.794105018640474,1.83372449024456
17409,4,2009-06-23 20:46:10,mooring1,11,0,36.746,-122.024,-1.03288072948353,2.24811602432725
S209,75,2009-07-31 02:36:47,c1,12,0,36.797,-121.847,3.03654172399557,2.48925053477705
S209,76,2009-07-31 04:27:51,67-50,21,0,36.734,-122.012,-0.696482737349447,2.42451525077301
S209,78,2009-07-31 09:46:15,67-55,22,0,36.622,-122.414,0.20622035846483,1.33462415360425
23009,1,2009-08-18 14:31:25,c1,11,0,36.797,-121.847,2.32900012380915,1.73146278321813
23009,2,2009-08-18 15:22:54,mooring0,8,0,36.834,-121.901,3.69340656626056,3.12428031362745
23009,3,2009-08-18 18:16:44,mooring2,11,0,36.693,-122.399,2.63467344872162,3.37706625390967
23009,4,2009-08-18 20:44:19,mooring1,11,0,36.753,-122.033,2.40174766099478,3.46878397146504
25209,1,2009-09-09 14:35:10,c1,11,0,36.798,-121.847,2.80723003564094,2.93472309030329
25209,2,2009-09-09 15:27:29,mooring0,7,0,36.833,-121.897,2.70424202586529,0.179561919160989
25209,3,2009-09-09 18:23:26,mooring2,11,0,36.703,-122.379,2.61569153462727,3.86119400324029
25209,4,2009-09-09 21:07:10,mooring1,11,0,36.753,-122.032,0.77390101993477,2.94550956378091
29509,1,2009-10-22 15:27:11,c1,11,0,36.797,-121.847,2.23257981634074,1.09524529336248
29509,2,2009-10-22 16:16:26,mooring0,7,0,36.834,-121.906,3.38842448778984,1.63750725646873
29509,3,2009-10-22 19:09:01,mooring2,11,0,36.693,-122.398,2.75523641296093,1.10105962482977
29509,4,2009-10-22 21:41:45,mooring1,11,0,36.757,-122.021,1.96113691689449,1.01607090634993
31409,1,2009-11-10 15:47:07,c1,11,0,36.797,-121.847,2.40449589522685,0.849016097657426
31409,2,2009-11-10 16:40:57,mooring0,8,0,36.831,-121.904,1.80155219690342,2.05218069336857
31409,3,2009-11-10 19:31:26,mooring2,11,0,36.704,-122.392,0.246567066257798,0.858140296731978
34909,1,2009-12-15 15:31:45,c1,11,0,36.796,-121.847,-0.169267532532491,0.22366821365485
34909,2,2009-12-15 16:21:10,Mooring0,8,0,36.833,-121.907,3.38136565994274,1.55564275415133
34909,3,2009-12-15 19:04:44,Mooring2,11,0,36.709,-122.401,2.02222164065547,1.09847294562699
34909,4,2009-12-15 21:38:30,Mooring1,11,0,36.763,-122.032,3.905833892319,2.68899146505032
02110,1,2010-01-21 17:40:29,c1,11,0,36.796,-121.845,-0.192145251665797,0.786673042142178
02110,2,2010-01-21 18:41:14,Mooring0,7,0,36.837,-121.907,-0.1614077823446,0.327063109290995
02110,3,2010-01-21 20:08:37,Mooring1,11,0,36.764,-122.043,1.59305199353638,1.34817184472774
04710,1,2010-02-16 15:32:55,c1,11,0,36.797,-121.847,1.40979528832545,0.726424787622665
04710,2,2010-02-16 16:31:03,mooring0,8,0,36.835,-121.909,0.653350181385769,-0.228858601145264
04710,7,2010-02-16 20:35:18,Mooring1,11,0,36.758,-122.025,1.45335750521336,0.940275191344258
06710,1,2010-03-08 15:33:35,c1,11,0,36.797,-121.847,1.30749192565736,1.34469133250523
06710,2,2010-03-08 16:36:28,mooring0,8,0,36.837,-121.902,1.47484950422252,0.721397359937678
06710,3,2010-03-08 19:50:11,mooring2,11,0,36.689,-122.378,1.78296137929029,1.28328302841424
06710,4,2010-03-08 23:05:33,mooring1,11,0,36.739,-122.025,2.36466860305651,1.91596450628633
09010,1,2010-04-01 14:38:44,c1,11,0,36.797,-121.847,1.52592651246386,1.98725689729682
09010,2,2010-04-01 15:33:55,mooring0,7,0,36.836,-121.907,1.20288791604741,2.62573288067962
09010,3,2010-04-01 18:25:53,mooring2,11,0,36.699,-122.404,0.977074964481522,1.14199739560752
09010,4,2010-04-01 20:57:59,mooring1,11,0,36.756,-122.029,1.19237976396401,1.13264456513227
S210,100,2010-04-18 18:40:27,67-50,12,0,36.792,-122.06,-2.13951431579223,0.0669237990988854
S210,102,2010-04-19 00:33:08,67-55,12,0,36.626,-122.418,1.010518507909,1.25992724367939
11710,1,2010-04-27 14:35:45,c1,11,0,36.797,-121.847,1.05384815913398,0.0691164638491008
11710,2,2010-04-27 15:26:57,mooring0,7,0,36.836,-121.897,0.458569128807565,1.96429075735821
11710,3,2010-04-27 17:46:41,mooring1,11,0,36.768,-122.029,0.965820812713911,1.1009409086602
13810,1,2010-05-18 14:34:48,c1,11,0,36.797,-121.847,1.78853644753587,2.20989123762613
13810,2,2010-05-18 15:31:49,mooring0,11,0,36.838,-121.906,0.174551447529525,0.0801753142655091
13810,3,2010-05-18 18:18:11,mooring2,11,0,36.687,-122.382,2.84819641746075,2.90281693881766
13810,4,2010-05-18 20:41:02,mooring1,11,0,36.747,-122.041,1.11122343285132,1.27640471553105
16110,1,2010-06-10 14:39:10,c1,11,0,36.797,-121.847,2.52354891041346,2.41532369352098
16110,2,2010-06-10 15:47:10,mooring0,8,0,36.838,-121.897,2.38999945544079,1.68476150256766
16110,3,2010-06-10 18:16:10,mooring1,11,0,36.742,-122.018,-0.220982138849953,0.840100593516109
S310,36,2010-07-17 20:26:00,67-55,12,0,36.627,-122.419,0.501509563720559,1.12677399892613
S310,38,2010-07-18 03:13:00,c1,12,0,36.796,-121.847,2.51476087764276,2.76427740372177
S310,39,2010-07-18 05:12:00,H3,12,0,36.725,-122.008,-1.71535969668479,-0.320417407870349
21410,1,2010-08-02 14:54:43,c1,11,0,36.797,-121.846,1.48128403502223,1.50921395979776
21410,2,2010-08-02 15:57:20,mooring0,7,0,36.835,-121.897,1.43687886687612,2.61983074922934
21410,3,2010-08-02 18:57:18,mooring2,11,0,36.702,-122.4,1.02699096582747,1.5352900625622
21410,4,2010-08-02 21:36:13,mooring1,11,0,36.742,-122.024,0.00713151022345982,1.9527467263143
23810,1,2010-08-26 14:37:33,c1,11,0,36.797,-121.847,1.58250916656021,1.55431138585357
23810,2,2010-08-26 15:37:02,Mooring0,7,0,36.837,-121.899,2.61799813316664,3.21684412235769
23810,3,2010-08-26 18:26:58,Mooring2,11,0,36.686,-122.394,1.17507289596613,0.106658273206106
23810,4,2010-08-26 21:05:16,Mooring1,11,0,36.748,-122.026,1.88539961894446,2.72947993531423
S410,1,2010-09-09 19:18:09,c1,12,0,36.7968,-121.8467,1.34622520814331,2.74688147946125
S410,2,2010-09-09 21:50:58,H3,11,0,36.737,-122.021,0.189647158929727,0.586429077130047
S410,3,2010-09-10 02:29:18,67-55,12,0,36.626,-122.419,0.105714952837547,2.26336223583847
30110,1,2010-10-28 16:24:00,c1,11,0,36.798,-121.848,4.49163950748184,2.74931990338639
30110,2,2010-10-28 17:54:00,mooring0,8,0,36.832,-121.902,3.77408133036079,2.30451872232732
30110,3,2010-10-28 19:09:00,mooring1,11,0,36.752,-122.035,1.66301602463635,1.99100150828283
S510,2,2010-11-04 14:23:00,C1,12,0,36.796,-121.849,4.19623682042217,3.09090962635538
S510,3,2010-11-04 16:32:00,H3,12,0,36.735,-122.023,2.93636600655194,1.87073884253116
S510,5,2010-11-04 21:04:00,67-55,12,0,36.625,-122.417,2.77014705629811,1.46946547790702
01211,1,2011-01-12 15:34:41,c1,11,0,36.797,-121.847,1.70852169052465,0.343448559677858
01211,2,2011-01-12 16:26:52,Mooring0,8,0,36.836,-121.903,0.542951419720318,0.436695651370265
01211,3,2011-01-12 19:08:42,Mooring2,11,0,36.708,-122.398,0.21338246655287,0.878212054349865
01211,4,2011-01-12 21:32:36,Mooring1,11,0,36.753,-122.031,0.763146079165208,0.905524180003224
06611,1,2011-03-07 15:47:04,c1,11,0,36.797,-121.849,2.7624187453912,2.62485429955615
06611,2,2011-03-07 16:54:48,mooring0,7,0,36.833,-121.9,1.49293802818672,1.1402055057198
08811,1,2011-03-29 14:28:53,c1,11,0,36.798,-121.846,3.70259060026718,1.53346617377686
08811,2,2011-03-29 15:26:50,Mooring0,7,0,36.831,-121.898,3.67471716565801,1.43746146004513
08811,3,2011-03-29 18:17:17,Mooring1,12,0,36.756,-122.02,3.92213209595556,1.74075157270715
S211,10,2011-04-03 22:17:00,67-50,12,0,36.784,-122.055,2.47134113619607,0.772601407420301
S211,11,2011-04-04 05:22:00,67-55,12,0,36.62,-122.412,1.96730646374005,0.245977657463077
10811,1,2011-04-18 15:17:00,c1,11,0,36.797,-121.846,2.5042706187962,1.98463829586276
10811,2,2011-04-18 16:42:00,Mooring0,11,0,36.835,-121.899,4.52894467188562,2.73173391468118
10811,3,2011-04-18 18:51:00,shb,11,0,36.972,-122.156,4.56774145906797,2.96562578736097
10811,4,2011-04-18 20:08:00,tpt,11,0,36.943,-122.078,3.42812015599863,2.78311203247326
10811,6,2011-04-18 22:50:00,mooring1,11,0,36.741,-122.025,2.19625254951465,1.36289138534037
13911,1,2011-05-19 14:44:53,C1,11,0,36.797,-121.848,1.31540129254429,1.65128958465428
13911,3,2011-05-19 18:52:46,Mooring2,12,0,36.703,-122.382,-0.856939862112016,1.27749125989175
16711,1,2011-06-16 18:07:44,blw,11,0,36.899,-122.245,-0.644054205099623,0.549592580141081
16711,2,2011-06-16 19:19:28,blf,11,0,36.899,-122.171,1.09951155087729,1.84357995795758
16711,3,2011-06-16 21:09:44,ble,11,0,36.9,-121.899,0.80176119783684,3.11270622643561
17111,1,2011-06-20 15:39:54,c1,12,0,36.797,-121.846,3.28486081186944,3.91280795727282
17111,2,2011-06-20 16:57:54,mooring0,12,0,36.837,-121.897,-2.10358670414837,0.893072871302257
17111,3,2011-06-20 19:29:04,mooring1,11,0,36.765,-122.021,1.08123144648162,2.17042065138043
17111,5,2011-06-20 21:18:56,blw,12,0,36.901,-122.149,1.88669942899425,2.98280178393571
17211,2,2011-06-21 17:16:00,shb,12,0,36.97,-122.155,2.84758875620945,4.02062028311545
17211,3,2011-06-21 19:47:00,blw,12,0,36.901,-122.299,2.38053647691217,3.40488407744015
19411,1,2011-07-13 15:31:04,C1,12,0,36.796,-121.845,2.02729051112071,3.3374587183308
19411,2,2011-07-13 17:05:04,Mooring1,12,0,36.754,-122.015,1.74062300464733,3.05192898899913
19411,3,2011-07-13 19:13:12,shb,5,0,36.971,-122.157,-0.352249038438347,2.23284361994628
19411,4,2011-07-13 19:45:02,tpt,5,0,36.943,-122.079,2.99126390524922,4.20877472401442
19411,5,2011-07-13 20:52:54,Mooring0,12,0,36.834,-121.899,2.869518101796,5.0776635632374
21511,1,2011-08-03 15:36:00,c1,12,0,36.797,-121.846,2.76123823600139,2.61566959922425
21511,2,2011-08-03 17:12:00,Mooring1,7,0,36.7532,-122.022,0.17941567213111,0.721554349052045
21511,6,2011-08-03 22:07:00,Mooring0,12,0,36.834,-121.899,2.93751999282665,2.86250329234138
25511,1,2011-09-12 15:31:00,c1,12,0,36.796,-121.846,2.90719855657444,3.91540007669851
25511,4,2011-09-12 19:04:00,mooring1,12,0,36.748,-122.031,1.90652179899461,2.6809806374673
25511,7,2011-09-12 22:06:00,m0,12,0,36.834,-121.899,3.75707503785146,3.33782951726075
26411,1,2011-09-21 20:27:00,m0,11,0,36.839,-121.901,2.96018436738017,3.7237119956174
26411,2,2011-09-21 21:33:00,drifter.1,10,0,36.842,-121.903,3.01856657518776,3.60726568380086
CANON11,2,2011-09-29 21:18:53,H3,12,0,36.735,-122.02,2.79653215182361,2.39370158246772
CANON11,4,2011-09-30 02:26:44,67-55,12,0,36.626,-122.419,1.88830252509191,2.48472179937088
29311,1,2011-10-20 14:40:44,C1,11,0,36.797,-121.847,4.44168181025854,2.96655718968314
29311,2,2011-10-20 16:11:35,Mooring1,12,0,36.749,-122.018,3.10943254160129,3.01020612024134
29311,5,2011-10-20 21:34:04,Mooring0,7,0,36.834,-121.898,4.87045859405436,3.8164362593829
31311,1,2011-11-09 15:36:25,C1,12,0,36.798,-121.848,5.02855579182014,2.05620886598778
31311,2,2011-11-09 16:26:31,Mooring0,6,0,36.836,-121.903,5.82103738569414,2.6802702876993
31311,3,2011-11-09 19:15:20,Mooring2,12,0,36.797,-122.414,-0.456833142130757,1.63020967780737
31311,4,2011-11-09 21:41:56,mooring1,12,0,36.754,-122.037,2.10215561288158,0.676556818411265
34711,1,2011-12-13 16:29:20,c1,12,0,36.797,-121.847,2.69103885854365,1.93113698989657
34711,3,2011-12-13 19:21:16,mooring1,12,0,36.757,-122.038,1.69685502376908,1.78068049002422
34711,4,2011-12-13 21:08:52,mooring2,12,0,36.693,-122.388,3.70330547194254,1.66761021211805
06512,1,2012-03-05 16:34:46,c1,12,0,36.797,-121.848,2.98054071392639,3.14119709745688
06512,4,2012-03-05 19:36:24,mooring2,12,0,36.742,-122.322,1.46639814385138,2.06125402189505
11512,1,2012-04-24 15:16:14,C1,12,0,36.797,-121.848,2.04559076457717,1.3358436064329
11512,2,2012-04-24 16:41:42,Mooring1,9,0,36.758,-122.026,-1.49126828484734,0.0235934721714282
11512,4,2012-04-24 19:39:34,Mooring2,12,0,36.758,-122.336,0.773100499623054,1.04442639368972
13712,1,2012-05-16 15:39:18,c1,12,0,36.796,-121.848,1.85136788861114,1.92242684781027
13712,3,2012-05-16 18:20:32,mooring1,12,0,36.753,-122.02,0.02612183466819,-1.06049891916279
15612,1,2012-06-04 15:29:12,c1,12,0,36.798,-121.846,0.600011634524688,2.54610796802818
15612,4,2012-06-04 17:23:04,mooring2,12,0,36.756,-122.329,-1.00768533755406,1.58571698260709
15612,3,2012-06-04 20:02:24,mooring1,12,0,36.755,-122.022,-0.0070890681721363,0.363398589488954
17212,1,2012-06-20 15:22:48,c1,12,0,36.797,-121.847,0.170947955238055,2.44424384398544
17212,3,2012-06-20 17:46:28,mooring1,12,0,36.755,-122.027,0.710049527675254,2.20559985105614
17212,4,2012-06-20 19:23:22,mooring2,12,0,36.747,-122.33,0.918723370607807,1.24736959321637
19912,1,2012-07-17 15:17:46,c1,12,0,36.797,-121.847,0.235383536135716,1.91039384609435
19912,3,2012-07-17 18:56:38,mooring1,12,0,36.758,-122.026,0.0450852140719748,-0.147669726647569
19912,4,2012-07-17 20:17:40,mooring2,12,0,36.751,-122.341,1.93071615993887,3.40362699442793
22112,1,2012-08-08 15:50:16,C1,12,0,36.797,-121.848,2.75536276622314,2.53614453014022
22112,3,2012-08-08 19:16:22,mooring1,12,0,36.736,-122.022,1.59962169058792,1.15965595992596
23512,1,2012-08-22 15:10:22,C1,12,0,36.799,-121.847,3.91243665986135,4.30282472967669
23512,2,2012-08-22 21:07:50,Mooring1,12,0,36.748,-122.024,3.67681502061975,2.37450744269989
C0912,1,2012-09-11 03:22:25,C1,12,0,36.796,-121.846,0.956666931042426,3.61952803621404
C0912,2,2012-09-11 05:03:40,H3,12,0,36.735,-122.019,2.89890518883091,2.8218195631065
C0912,40,2012-09-18 05:20:22,67-55,12,0,36.626,-122.418,1.35381094135069,2.30332072235241
28512,1,2012-10-11 15:39:36,C1,12,0,36.796,-121.847,4.50281981307914,3.49348074284502
28512,3,2012-10-11 19:39:14,mooring1,12,0,36.756,-122.024,6.04453842781041,1.54413557966668
28512,4,2012-10-11 21:02:30,mooring2,12,0,36.754,-122.332,1.80388960080627,1.82612160370808
30712,1,2012-11-01 23:37:22,Mooring2,12,0,36.752,-122.339,2.87721733887485,0.780548898023485
30712,2,2012-11-02 16:08:13,C1,12,0,36.797,-121.846,2.12373805306939,1.55665466651457
30712,3,2012-11-02 17:56:31,Mooring1,12,0,36.749,-122.025,1.32659053399188,0.631629691506166
33412,1,2012-11-29 16:27:42,C1,12,0,36.797,-121.847,0.919971549346328,1.15147668156714
33412,2,2012-11-29 20:33:36,Mooring1,12,0,36.758,-122.018,0.867525607391228,1.08693672712661
34812,1,2012-12-13 16:15:10,C1,12,0,36.796,-121.851,3.57167142186141,1.80606071713877
34812,2,2012-12-13 18:27:02,Mooring1,12,0,36.752,-122.037,3.18251457475096,1.88009233377936
34812,3,2012-12-13 20:57:35,Mooring2,12,0,36.683,-122.411,2.76590902515321,1.47652644190388
00713,1,2013-01-07 16:30:35,C1,11,0,36.796,-121.848,2.27134929538147,2.37554025091271
00713,2,2013-01-07 18:02:36,Mooring1,12,0,36.748,-122.022,0.563156939223213,0.526906628525718
00713,3,2013-01-07 21:04:06,Mooring2,12,0,36.685,-122.394,0.658866246583071,0.781066020680332
07213,1,2013-03-13 17:58:44,c1,12,0,36.798,-121.847,2.1594889031887,1.89772495185646
07213,3,2013-03-13 19:40:46,mooring1,12,0,36.752,-122.022,-0.116605728953967,1.31680868965555
07213,4,2013-03-13 21:09:34,mooring2,12,0,36.751,-122.333,0.662765805097793,0.775222436591477
10013,1,2013-04-10 14:37:02,C1,12,0,36.797,-121.848,2.09067298225447,2.69716139935629
10013,2,2013-04-10 16:13:33,mooring1,12,0,36.75,-122.015,-0.626801543240839,1.26753785179173
10013,3,2013-04-10 19:17:25,mooring2,12,0,36.685,-122.398,1.56552405970928,1.63886020050364
14213,1,2013-05-22 15:47:06,C1,12,0,36.798,-121.848,-0.510137527225391,2.60178557315431
14213,3,2013-05-22 19:35:46,mooring1,12,0,36.745,-122.019,-0.828870688400049,1.46843594154127
17113,1,2013-06-20 14:39:24,c1,12,0,36.796,-121.848,1.95880719489664,2.35572321963165
17113,3,2013-06-20 18:09:43,mooring2,12,0,36.699,-122.359,0.792551241712102,2.49931025141534
17113,2,2013-06-20 20:54:51,mooring1,12,0,36.743,-122.016,0.364954176313994,1.40495393341676
19613,1,2013-07-15 14:49:38,C1,12,0,36.796,-121.846,2.79836020386112,1.95065857171675
19613,2,2013-07-15 16:20:19,mooring1,12,0,36.749,-122.02,2.09717929348917,0.171399629093397
24013,1,2013-08-28 14:48:58,C1,12,0,36.797,-121.846,3.41761497245587,3.35067505316191
24013,3,2013-08-28 17:51:40,mooring1,12,0,36.745,-122.016,2.17832646084678,2.07801915556816
24013,4,2013-08-28 19:34:12,mooring2,12,0,36.751,-122.328,3.19810373099112,2.10088926114799
CANON13,1,2013-09-19 20:47:53,c1,11,0,36.797,-121.847,3.51790873215797,3.5443881345942
CN13ID,1,2013-10-07 17:31:45,c1,12,0,36.796,-121.85,5.7860873539966,4.26194270398756
CN13ID,2,2013-10-07 20:01:37,mooring1,12,0,36.776,-122.016,2.3015208268637,1.70354081832191
CN13ID,3,2013-10-07 23:02:51,67-55,12,0,36.62,-122.415,3.54627453555901,2.18255742754002
31613,1,2013-11-12 15:48:16,C1,12,0,36.797,-121.849,0.436197331653929,2.0077121615089
31613,2,2013-11-12 17:34:01,mooring1,12,0,36.749,-122.019,3.26031492174163,1.74279749029931
31613,3,2013-11-12 20:24:31,mooring2,12,0,36.699,-122.373,2.80292113293612,1.85920781521602
34413,1,2013-12-10 15:38:57,C1,12,0,36.797,-121.853,1.40851220668181,0.710078041219927
34413,3,2013-12-10 19:36:42,mooring2,12,0,36.703,-122.404,0.411905656511474,1.27468687370159
00814,1,2014-01-08 15:38:33,C1,12,0,36.797,-121.847,0.975131551897037,0.280629511504995
00814,2,2014-01-08 17:10:41,mooring1,12,0,36.751,-122.019,2.5372013800712,0.887873561722639
00814,3,2014-01-08 19:58:59,mooring2,12,0,36.688,-122.373,0.612273294219772,-0.922198146338622
05114,1,2014-02-20 15:33:27,c1,12,0,36.796,-121.848,1.29010994928608,2.22698465381913
05114,2,2014-02-20 18:55:57,mooring2,12,0,36.701,-122.385,0.981306639044879,1.64541568061321
05114,3,2014-02-20 21:22:22,mooring1,12,0,36.742,-122.025,2.07274089238722,1.8127217180209
07914,1,2014-03-20 14:47:28,C1,12,0,36.797,-121.85,2.03044744421742,2.4442581645197
07914,2,2014-03-20 17:56:13,Mooring2,12,0,36.688,-122.386,-0.591524240945589,0.862117082718411
07914,3,2014-03-20 20:28:44,Mooring1,12,0,36.746,-122.026,0.487742854681938,0.732687554154845
11314,1,2014-04-23 14:32:27,c1,12,0,36.796,-121.847,2.84658507209254,3.626304204497
11314,3,2014-04-23 17:04:31,mooring1,12,0,36.747,-122.01,3.13924253004045,2.0212085654103
11314,5,2014-04-23 19:56:03,mooring2,12,0,36.69,-122.382,1.31393332372517,1.61868244971912
12514,1,2014-05-05 14:43:13,C1,12,0,36.796,-121.85,4.22105173313943,3.38460095301355
12514,2,2014-05-05 16:12:25,MOORING1,12,0,36.751,-122.014,2.10568137134647,4.67479899522376
12514,3,2014-05-05 19:36:38,MOORING2,12,0,36.694,-122.354,1.3474121506681,2.40827359485852
14714,1,2014-05-27 14:54:20,C1,12,0,36.797,-121.849,3.33952904870202,4.65103583984774
14714,3,2014-05-27 18:33:59,mooring2,12,0,36.695,-122.359,1.3568773938193,1.09539745997283
14714,2,2014-05-27 21:05:00,mooring1,12,0,36.744,-122.017,3.20476862459238,4.50804915458124
17014,1,2014-06-19 14:47:51,C1,12,0,36.797,-121.847,3.25271013428317,2.67907182104978
17014,2,2014-06-19 16:19:15,mooring1,12,0,36.752,-122.014,3.87172562327476,3.62192104741361
17014,3,2014-06-19 19:38:12,mooring2,12,0,36.69,-122.371,2.75480197169803,2.99644192169418
19114,1,2014-07-10 14:43:25,C1,12,0,36.798,-121.845,1.24863560549612,3.74805853752533
19114,2,2014-07-10 16:17:12,mooring1,12,0,36.762,-122.022,1.94306238373231,3.00748034394031
30214,2,2014-10-29 16:27:01,Mooring1,12,0,36.754,-122.016,1.49622307664599,1.33771553711655
30214,3,2014-10-29 18:56:18,Mooring2,12,0,36.696,-122.359,1.66898958237289,1.11232582679587
32414,1,2014-11-20 16:21:12,c1,12,0,36.796,-121.847,1.94012947309629,1.49234416416457
32414,2,2014-11-20 18:08:34,mooring1,12,0,36.766,-122.013,0.726691235007774,2.00973408458025
32414,3,2014-11-20 20:45:52,mooring2,12,0,36.704,-122.367,1.86048935058058,3.37676861426158
GOC15,2,2015-02-07 19:22:49,Mooring1,12,0,36.7353,-122.0202,3.55425729539174,1.47832941080862
12015,1,2015-04-30 14:47:03,C1,12,0,36.798,-121.846,1.42645309573191,3.55383531786952
12015,3,2015-04-30 19:40:47,mooring2,12,0,36.691,-122.345,-0.0568285858862276,1.41313320549161
13115,1,2015-05-11 14:48:57,C1,12,0,36.796,-121.8455,-0.530565853008969,3.18735386729761
13115,2,2015-05-11 16:25:15,Mooring1,12,0,36.755,-122.0058,NA,2.72059380019015
13115,3,2015-05-11 19:30:29,Mooring2,12,0,36.7072,-122.343,-0.747586471039385,2.80015810758277
15515,1,2015-06-04 14:45:05,C1,12,0,36.7948,-121.8467,5.36014697501754,3.17773186185499
15515,2,2015-06-04 16:32:30,mooring1,12,0,36.7418,-122.0162,2.92156799981536,3.38407177195481
15515,3,2015-06-04 19:37:13,mooring2,12,0,36.7007,-122.3838,0.727508509855029,5.27689424135409
18815,1,2015-07-07 14:59:24,C1,12,0,36.7948,-121.8478,3.90009944143034,5.14794495672749
18815,2,2015-07-07 16:26:59,Mooring1,12,0,36.7507,-122.0135,NA,2.41856810958771
18815,3,2015-07-07 18:58:42,Mooring2,12,0,36.7005,-122.3852,0.472769176591967,3.31252109220188
21515,1,2015-08-03 14:47:22,C1,12,0,36.7962,-121.8485,5.62595638707526,2.68922796906151
21515,3,2015-08-03 19:03:57,Mooring2,12,0,36.6897,-122.3768,4.84292164045013,1.28470699594626
23715,1,2015-08-25 14:40:39,C1,12,0,36.7945,-121.8447,3.02880687840338,1.55405373546934
23715,2,2015-08-25 16:17:53,mooring1,12,0,36.743,-122.0222,4.7386708893917,-0.0574977655308681
23715,3,2015-08-25 18:56:40,mooring2,12,0,36.6895,-122.3787,0.706334839863519,3.9849438217626
28215,1,2015-10-09 14:49:52,C1,12,0,36.7962,-121.8468,3.19187528907075,4.76876172603345
28215,2,2015-10-09 16:22:46,mooring1,12,0,36.772,-122.0253,2.53596044049683,4.91325329488887
28215,3,2015-10-09 19:00:03,mooring2,12,0,36.6892,-122.3783,NA,1.12531491235237
28715,4,2015-10-14 16:34:29,Mooring1,9,0,36.7632,-122.051,-1.29407987713208,2.16315657502679
29915,1,2015-10-26 14:52:24,C1,12,0,36.796,-121.8478,-1.69473984227052,1.56665295088742
29915,2,2015-10-26 16:24:14,mooring1,12,0,36.7435,-122.0238,0.548874304203333,3.21360716984846
32315,1,2015-11-19 15:50:02,C1,12,0,36.7965,-121.8453,2.46677764121039,4.38910655031923
32315,2,2015-11-19 17:26:40,mooring1,12,0,36.7468,-122.016,6.72363230541084,5.96269444835805
34915,1,2015-12-15 15:53:32,C1,12,0,36.7968,-121.8477,0.19587923472602,1.54887250136467
34915,2,2015-12-15 17:36:52,Mooring1,12,0,36.7458,-122.018,-2.73289119970124,1.54929589914343
34915,3,2015-12-15 20:33:31,Mooring2,12,0,36.6933,-122.3792,-0.0517491877648302,-0.245871127104638
