cruise,seq,date_time,ctrb_id,bottle,depth,dec_lat,dec_long,pennate,centric
S403,1,2003-10-28 19:40:27,C1,11,0,36.794,-121.848,3.05146929992344,4.47745102386516
S403,2,2003-10-28 21:00:12,H3,12,0,36.734,-122.019,2.75555922750468,3.72809360474568
S403,4,2003-10-29 01:46:45,67-55,12,0,36.628,-122.422,1.81835271349758,2.35532440139922
32203,1,2003-11-18 15:45:09,c1,11,0,36.797,-121.85,-3.120751426875,0.922518499012224
32203,2,2003-11-18 18:49:45,Mooring2,11,0,36.684,-122.396,-1.3491411684302,-0.355878118631213
32203,3,2003-11-18 21:55:54,Mooring1,11,0,36.747,-122.04,-1.61428463886005,-0.390917440429
35203,1,2003-12-18 15:35:38,C1,11,0,36.795,-121.851,-0.190413810941294,2.93822169182786
35203,2,2003-12-18 18:46:21,mooring2,11,0,36.685,-122.41,-1.91186820723479,-1.47307740054416
02104,1,2004-01-21 16:35:50,c1,11,0,36.797,-121.848,0.280133150905835,2.60267316678943
02104,2,2004-01-21 19:34:30,mooring2,11,0,36.699,-122.371,-1.93234655193789,-0.81091996626886
04904,1,2004-02-18 15:53:44,c1,11,0,36.795,-121.848,2.27314279096609,3.91658313222744
04904,2,2004-02-18 19:11:48,mooring2,11,0,36.687,-122.393,3.23588990110065,3.32105147421926
07004,1,2004-03-10 15:49:04,c1,11,0,36.797,-121.846,1.43148687100881,3.8617808215882
07004,3,2004-03-10 21:24:01,mooring1,11,0,36.75,-122.021,1.17251959783322,2.85285350140746
09104,1,2004-03-31 15:47:47,c1,11,0,36.796,-121.85,2.4349440485828,4.46968447349536
09104,2,2004-03-31 18:43:42,mooring1,11,0,36.747,-122.022,3.63202226254906,4.3018782172466
S304,1,2004-06-08 16:22:17,C1,12,0,36.794,-121.849,3.6153631530422,3.09716928231512
S304,3,2004-06-08 23:26:03,H3,12,0,36.735,-122.022,1.45010730659109,1.22333268656616
16704,1,2004-06-15 14:49:33,c1,11,0,36.798,-121.847,3.6153631530422,3.09716928231512
16704,2,2004-06-15 16:42:48,mooring1,11,0,36.748,-122.021,3.54613650795878,3.74534272361926
16704,3,2004-06-15 19:15:45,mooring0,11,0,36.835,-121.898,1.45010730659109,1.22333268656616
18904,1,2004-07-07 14:43:55,c1,11,0,36.797,-121.847,3.10769972029602,5.15167234780899
18904,3,2004-07-07 18:52:57,mooring2,11,0,36.701,-122.373,1.85222141114617,2.32093548984327
18904,4,2004-07-07 21:11:48,mooring1,11,0,36.763,-122.02,1.30171910528514,2.20658210325233
20904,1,2004-07-27 14:48:41,c1,11,0,36.796,-121.847,2.06614072671815,1.64581863509088
20904,3,2004-07-27 18:37:16,mooring2,11,0,36.695,-122.377,0.642573627096744,-0.500875292912823
20904,4,2004-07-27 21:06:16,mooring1,11,0,36.763,-122.021,0.38327607561081,2.13578926588862
S404,1,2004-08-04 16:46:50,c1,9,0,36.794,-121.845,0.957291398431611,-0.482542716037937
S404,2,2004-08-04 19:06:10,h3,12,0,36.734,-122.015,0.969840977430248,1.46248728325406
23004,1,2004-08-17 14:44:04,c1,11,0,36.797,-121.847,3.85475408195282,4.40063843066281
23004,3,2004-08-17 18:38:39,mooring2,11,0,36.701,-122.386,2.21285577119103,0.485629654512907
23004,4,2004-08-17 21:03:09,mooring1,11,0,36.747,-122.026,4.16820985969461,3.72684478826248
25204,1,2004-09-08 14:44:57,c1,11,0,36.796,-121.849,1.38784540762511,1.47015929323947
25204,3,2004-09-08 18:35:54,mooring2,11,0,36.704,-122.395,3.41066736614437,-1.36540996620417
25204,4,2004-09-08 21:16:56,mooring1,11,0,36.758,-122.037,1.60725312752871,3.03137003714111
27304,1,2004-09-29 13:36:32,c1,11,0,36.797,-121.848,2.4075469091818,2.8983436202193
27304,3,2004-09-29 17:09:33,mooring2,11,0,36.683,-122.386,0.996583254495185,-1.15033409590681
27304,4,2004-09-29 19:28:45,mooring1,11,0,36.756,-122.025,0.660716443258031,2.51987047871403
S504,1,2004-10-24 17:13:17,c1,12,0,36.795,-121.847,-1.07148654099215,-1.90208562663672
S504,4,2004-10-25 01:58:50,67-55,12,0,36.624,-122.416,1.85769669921617,2.50763155535434
31404,1,2004-11-09 15:58:07,c1,11,0,36.797,-121.85,0.663643186816388,2.47203854303041
31404,2,2004-11-09 16:46:30,mooring0,7,0,36.834,-121.898,-0.0769987618475454,1.66816162278024
31404,3,2004-11-09 19:44:23,mooring2,11,0,36.704,-122.406,0.61610251592747,2.72660204649674
31404,4,2004-11-09 22:18:28,mooring1,11,0,36.769,-122.03,3.64520845712086,4.35776922580613
33504,1,2004-11-30 15:46:16,c1,11,0,36.796,-121.849,0.618661213898377,0.866605827544101
33504,3,2004-11-30 19:22:58,mooring2,11,0,36.693,-122.382,-0.407054370316599,-0.28767940578867
34804,1,2004-12-13 15:44:06,C1,11,0,36.797,-121.847,0.881102421645181,1.58637028883367
34804,3,2004-12-13 19:23:09,Mooring2,11,0,36.707,-122.392,0.636339763936795,0.388269439739716
34804,4,2004-12-13 21:46:29,Mooring1,11,0,36.77,-122.034,-0.501730443928797,NA
01305,1,2005-01-13 16:38:20,C1,12,0,36.793,-121.845,-0.520352527610362,0.815136026052445
01305,2,2005-01-13 17:38:04,Mooring0,7,0,36.833,-121.897,-0.181976416361767,0.180514090977984
01305,5,2005-01-13 20:34:36,Mooring1,12,0,36.779,-122.011,NA,NA
01305,5,2005-01-13 20:34:36,Mooring1,11,0,36.779,-122.011,-0.67244495802093,0.149403142370085
04605,1,2005-02-15 15:39:10,c1,11,0,36.798,-121.848,2.03965065600909,1.85030569738584
04605,2,2005-02-15 16:29:20,mooring0,7,0,36.835,-121.899,2.02328102683185,1.33982939158898
04705,1,2005-02-16 16:27:37,Mooring1,11,0,36.766,-122.033,0.112321928697593,-0.32287549271322
04705,2,2005-02-16 19:10:15,Mooring2,11,0,36.711,-122.399,1.48850341613809,1.63410028066468
06105,1,2005-03-02 15:43:26,c1,11,0,36.797,-121.849,0.332854987972786,1.39986708357944
06105,2,2005-03-02 16:35:24,mooring0,7,0,36.836,-121.899,-0.627945754192606,1.11573813396343
06105,3,2005-03-02 19:24:41,mooring2,11,0,36.693,-122.38,1.1262391287847,1.37649702356265
06105,4,2005-03-02 22:29:39,mooring1,11,0,36.767,-122.034,-0.587179449294836,0.230750544635957
09505,2,2005-04-05 15:40:20,mooring0,8,0,36.836,-121.899,0.970840657676482,2.95616652088142
09505,3,2005-04-05 18:37:51,mooring2,12,0,36.691,-122.393,2.11502487836199,3.60130447287472
09505,4,2005-04-05 21:05:42,mooring1,12,0,36.751,-122.029,0.431056178752812,-0.519198915466025
11805,1,2005-04-28 14:50:36,c1,11,0,36.797,-121.847,3.69012520284667,5.29180295879478
11805,2,2005-04-28 15:50:08,mooring0,8,0,36.837,-121.9,4.16227329882942,5.36706567813265
11805,3,2005-04-28 18:34:52,mooring2,11,0,36.711,-122.396,3.1182888753704,4.51279076132231
11805,4,2005-04-28 21:29:17,mooring1,11,0,36.765,-122.036,3.20744761088354,5.60428880792729
13705,1,2005-05-17 14:41:48,c1,11,0,36.797,-121.849,-1.14258925488167,-1.29143519209655
13705,2,2005-05-17 15:29:55,mooring0,8,0,36.835,-121.898,-0.727974678032532,1.23559326629359
13705,3,2005-05-17 18:29:50,mooring2,11,0,36.688,-122.382,-0.953507254759156,-2.8814576072567
13705,4,2005-05-17 21:34:24,mooring1,11,0,36.76,-122.024,2.13443693732613,4.25350232850088
16005,1,2005-06-09 14:43:56,c1,11,0,36.797,-121.846,4.39687879330123,4.90502261331414
16005,2,2005-06-09 15:35:42,mooring0,8,0,36.834,-121.897,5.3356145771096,6.18818322658674
16005,3,2005-06-09 18:32:46,mooring2,11,0,36.686,-122.398,5.18593135758204,5.03833130092256
17905,1,2005-06-28 14:36:53,c1,11,0,36.797,-121.847,2.98881032202772,4.55358533331208
17905,2,2005-06-28 15:29:29,mooring0,8,0,36.836,-121.896,2.76488443277117,5.25688178799026
17905,3,2005-06-28 18:31:00,mooring2,11,0,36.701,-122.401,1.49787598549,1.66769191478661
17905,4,2005-06-28 21:04:49,mooring1,11,0,36.759,-122.029,2.04772703632906,4.09152664562184
S305,1,2005-07-07 19:06:45,C1,11,0,36.797,-121.847,3.50562994690714,4.06875926547443
S305,2,2005-07-07 21:21:09,H3,11,0,36.735,-122.02,2.85700155928031,3.33184876833515
S305,5,2005-07-08 03:18:18,67-55,11,0,36.626,-122.419,-1.26903412876801,0.0211722771327595
20105,1,2005-07-20 14:41:07,c1,11,0,36.797,-121.847,1.59649754587616,3.69465812538535
20105,2,2005-07-20 15:36:19,mooring0,7,0,36.834,-121.898,0.241447801702215,2.64044301197101
20105,3,2005-07-20 18:29:01,mooring2,11,0,36.706,-122.405,2.57268054848405,3.24774199894872
20105,4,2005-07-20 21:00:30,mooring1,11,0,36.762,-122.032,2.14507653178804,3.61409111594836
22205,1,2005-08-10 14:38:53,c1,11,0,36.798,-121.847,3.25711340105452,4.70569337261242
22205,2,2005-08-10 15:28:53,mooring0,7,0,36.834,-121.898,2.69802787832435,4.5463681079543
22205,3,2005-08-10 18:29:07,mooring2,11,0,36.697,-122.405,-0.0109881492003774,0.330077548400595
22205,4,2005-08-10 20:59:08,mooring1,11,0,36.758,-122.035,2.84325965166631,2.99322272727519
24305,1,2005-08-31 14:46:40,c1,11,0,36.796,-121.847,4.33935359208322,4.01714807937175
24305,2,2005-08-31 15:38:41,mooring0,7,0,36.833,-121.898,3.16915270763337,2.3512372476406
24305,3,2005-08-31 18:35:39,mooring2,11,0,36.687,-122.389,3.69335280872718,3.05273755344731
24305,4,2005-08-31 21:10:07,mooring1,11,0,36.765,-122.026,4.40391440272879,3.61758694942482
26405,1,2005-09-21 14:44:01,c1,11,0,36.797,-121.847,3.16265758069492,4.00227949135159
26405,2,2005-09-21 15:34:28,mooring0,7,0,36.833,-121.898,2.95728978950187,3.73032552585748
26405,3,2005-09-21 18:18:45,mooring2,11,0,36.691,-122.379,0.945170468651472,0.940244730292811
26405,4,2005-09-21 21:01:01,mooring1,11,0,36.753,-122.03,1.99907819927514,1.87788257682321
28505,1,2005-10-12 14:51:33,C1,11,0,36.797,-121.847,2.78015924339283,3.56217598379794
28505,2,2005-10-12 15:35:42,mooring0,7,0,36.834,-121.898,2.37785859993385,3.37231414817265
28505,3,2005-10-12 18:24:44,mooring2,11,0,36.693,-122.388,3.39642487802881,4.81712295340528
28505,4,2005-10-12 21:26:08,mooring1,11,0,36.757,-122.027,3.60696334688944,4.2145124998857
S405,1,2005-10-25 16:49:09,C1,12,0,36.795,-121.846,-1.57686424200261,0.641894411667015
S405,2,2005-10-25 18:45:55,H3,12,0,36.736,-122.02,1.62296303422038,-1.50850719385566
S405,4,2005-10-25 23:37:50,67-55,12,0,36.627,-122.419,0.926759344237839,2.16280036035919
33305,1,2005-11-29 15:38:58,c1,11,0,36.797,-121.85,0.729217744892689,2.31089804446898
33305,2,2005-11-29 16:38:23,mooring0,7,0,36.835,-121.898,-0.72475343740689,0.280002409180636
33305,3,2005-11-29 17:55:51,mooring1,11,0,36.765,-122.035,1.57094424691762,1.59455632891565
35505,1,2005-12-21 16:36:25,mooring1,11,0,36.758,-122.04,0.69384593637323,1.02802350152781
35505,2,2005-12-21 18:15:29,mooring0,7,0,36.835,-121.898,0.214812141301239,0.157997272195832
35505,3,2005-12-21 18:55:20,c1,11,0,36.796,-121.848,-0.593854034217407,1.2305711121203
01006,1,2006-01-10 15:35:00,c1,11,0,36.796,-121.848,-1.51633471167195,-0.108794181725535
01006,2,2006-01-10 16:19:22,mooring0,7,0,36.834,-121.898,-1.84471730609283,0.0377157350878516
01006,3,2006-01-10 20:03:14,mooring2,11,0,36.681,-122.386,-0.16516360002858,-1.8522231040036
01006,4,2006-01-10 22:09:59,mooring1,11,0,36.747,-122.025,0.275697291006722,0.806282543609977
03306,1,2006-02-02 15:37:44,c1,11,0,36.798,-121.846,1.83518527089834,0.908202913467351
03306,2,2006-02-02 16:32:37,mooring0,7,0,36.834,-121.897,2.08445433162835,1.14819103071715
03306,3,2006-02-02 19:28:14,mooring2,11,0,36.687,-122.386,1.91911652731871,3.23393289607839
03306,4,2006-02-02 22:33:40,mooring1,11,0,36.751,-122.025,2.67414030456412,1.89340890734796
07306,1,2006-03-14 15:40:34,c1,11,0,36.796,-121.847,1.49449227256038,3.29746809038967
07306,2,2006-03-14 16:49:45,mooring0,7,0,36.834,-121.896,0.723677840491867,2.03213974434277
07306,3,2006-03-14 19:51:24,mooring2,11,0,36.693,-122.391,-0.303111157641256,1.50761358154308
07306,4,2006-03-14 22:24:30,mooring1,11,0,36.755,-122.024,0.93921710265055,2.77607457708209
08906,1,2006-03-30 23:48:03,mooring1,12,0,36.765,-122.029,-0.026657166062475,0.419197716068665
10706,1,2006-04-17 14:46:43,c1,11,0,36.795,-121.849,2.53540178823383,3.29346323635823
10706,2,2006-04-17 15:33:13,mooring0,7,0,36.834,-121.897,3.07521947311531,3.38931250210907
10706,3,2006-04-17 18:34:13,mooring2,11,0,36.702,-122.413,-0.0411918545767207,0.24813816707752
10706,4,2006-04-17 21:53:07,mooring1,11,0,36.747,-122.025,1.02082082282481,0.236741873613396
13006,1,2006-05-10 14:36:16,c1,11,0,36.797,-121.849,2.96998704090346,5.04364248684108
13006,2,2006-05-10 15:25:59,mooring0,7,0,36.834,-121.897,1.28463698038645,5.38956942786209
13006,3,2006-05-10 18:22:13,mooring2,11,0,36.698,-122.377,1.6902232981002,2.03052397564513
13006,4,2006-05-10 20:50:06,mooring1,11,0,36.75,-122.021,1.49873291823746,3.30852565141987
15806,1,2006-06-07 14:38:38,c1,11,0,36.796,-121.847,3.65852390105074,5.89182301351935
15806,2,2006-06-07 15:33:30,mooring0,7,0,36.834,-121.898,3.54800925534947,6.59014591391124
15806,3,2006-06-07 19:00:00,Mooring2,11,0,36.698,-122.377,7.16793882279042,5.53745342527324
15806,4,2006-06-07 20:55:08,mooring1,11,0,36.746,-122.026,3.48427274771364,4.76954757148621
S306,1,2006-06-28 13:10:43,C1,12,0,36.797,-121.847,2.83636660260099,3.39697993405268
S306,2,2006-06-28 15:22:20,H3,12,0,36.735,-122.019,3.31756777095872,4.14195698550788
S306,4,2006-06-28 19:53:17,67-55,12,0,36.627,-122.419,2.56155321246862,3.04113666483867
20006,1,2006-07-19 14:44:04,C1,11,0,36.796,-121.847,3.44661287389924,2.56840959469888
20006,2,2006-07-19 15:30:10,mooring0,7,0,36.834,-121.898,4.3556511008281,2.5314466652229
20006,3,2006-07-19 18:22:07,mooring2,11,0,36.714,-122.389,0.843495497702768,2.24097880199805
20006,4,2006-07-19 20:44:10,mooring1,11,0,36.755,-122.024,0.968422354766149,1.76423426948124
22906,2,2006-08-17 15:32:33,mooring0,7,0,36.833,-121.902,2.89499239960356,1.11277387175118
22906,3,2006-08-17 18:28:16,mooring2,11,0,36.694,-122.383,1.52711986814438,0.752934746260285
22906,4,2006-08-17 20:48:30,mooring1,11,0,36.76,-122.028,2.88109244907957,2.31468973531435
MB06-2,45,2006-09-12 04:10:00,H3,12,0,36.735,-122.02,1.8490080456699,2.53674897676291
MB06-2,50,2006-09-12 13:41:07,67-55,12,0,36.627,-122.418,2.20754172759159,3.54960057629431
MB06-2,64,2006-09-13 16:46:04,NPS2,12,0,36.544,-122.598,2.4548397193045,2.77112383731959
27006,1,2006-09-27 14:36:57,c1,11,0,36.797,-121.847,2.03448745410128,2.43347729351287
27006,2,2006-09-27 15:25:26,mooring0,7,0,36.832,-121.901,1.86797795078443,2.38691521195521
27006,3,2006-09-27 18:16:29,mooring2,11,0,36.69,-122.388,0.752533859971186,0.68440961900471
27006,4,2006-09-27 20:44:13,mooring1,11,0,36.764,-122.033,0.321397031720182,1.16343889330564
S406,1,2006-10-24 16:53:07,C1,12,0,36.796,-121.864,-0.352630277498346,-0.988748527856274
S406,2,2006-10-24 18:50:45,H3,12,0,36.736,-122.022,-0.818621972071318,0.693727512134998
S406,4,2006-10-24 23:44:31,67-55,12,0,36.626,-122.419,1.12553752904046,-1.04285218534212
31206,1,2006-11-08 15:39:34,c1,11,0,36.797,-121.847,0.176655535167328,1.74960951001954
31206,2,2006-11-08 16:29:00,mooring0,7,0,36.834,-121.897,0.984626160626318,0.344717437054816
31206,3,2006-11-08 18:11:46,mooring1,11,0,36.751,-122.018,0.7265306980791,1.06348792069171
33306,1,2006-11-29 15:38:03,c1,11,0,36.796,-121.847,0.422435624185516,2.30962972123074
33306,2,2006-11-29 16:30:56,mooring0,7,0,36.834,-121.897,0.776697115331409,0.880492347866186
33306,3,2006-11-29 19:28:07,mooring2,11,0,36.688,-122.396,1.09505831410877,2.0476812303946
33306,4,2006-11-29 21:57:00,Mooring1,11,0,36.759,-122.038,2.78549766712445,3.02545057763755
35506,1,2006-12-21 15:41:48,c1,11,0,36.796,-121.847,0.0540676423228186,1.51847481038121
35506,2,2006-12-21 16:29:26,mooring0,7,0,36.833,-121.897,-0.169042514826201,-1.52860013629589
35506,3,2006-12-21 19:28:20,mooring2,11,0,36.694,-122.395,-0.52635220638608,-3.70220788432527
35506,4,2006-12-21 21:55:53,mooring1,11,0,36.761,-122.045,-0.954221077909289,-3.91272325054254
00807,1,2007-01-08 15:46:02,c1,11,0,36.796,-121.846,0.972911112111091,-0.0498490746172614
00807,2,2007-01-08 16:34:25,mooring0,7,0,36.834,-121.898,-0.42906439359849,-0.355816740871782
00807,3,2007-01-08 19:35:18,mooring2,11,0,36.704,-122.388,-1.40321267205862,-0.617575993712871
00807,4,2007-01-08 22:09:19,mooring1,11,0,36.765,-122.032,-0.681568473261334,1.08083758374668
04607,1,2007-02-15 15:34:05,c1,11,0,36.796,-121.846,-1.45474880615581,-0.41924359701718
04607,2,2007-02-15 16:28:23,mooring0,7,0,36.834,-121.897,-1.25757753996659,-0.571921189792577
04607,3,2007-02-15 19:41:59,mooring2,11,0,36.692,-122.379,1.13543943439483,-0.0708098783874886
04607,4,2007-02-15 22:31:49,mooring1,11,0,36.754,-122.029,0.781873003713172,0.541881751058617
06707,1,2007-03-08 15:31:51,c1,11,0,36.796,-121.846,1.23042825245222,3.3367703209793
06707,2,2007-03-08 16:21:39,mooring0,7,0,36.833,-121.899,0.836324587936208,2.99842050701445
06707,3,2007-03-08 19:19:18,mooring2,11,0,36.692,-122.387,1.78216004180108,2.72205428458446
06707,4,2007-03-08 22:03:13,mooring1,11,0,36.751,-122.024,2.20515052828115,5.28939044992783
10807,1,2007-04-18 14:45:43,C1,11,0,36.796,-121.847,1.56631953323969,2.20386801630152
10807,2,2007-04-18 15:30:30,Mooring0,7,0,36.834,-121.897,1.57651960135685,1.1711341703117
10807,3,2007-04-18 16:55:01,Mooring1,11,0,36.765,-122.033,0.416801936075701,-0.000514132143283053
S207,113,2007-04-27 11:41:39,C1,12,0,36.797,-121.844,5.04580561676373,3.72673146660058
S207,114,2007-04-27 13:54:50,67-50,12,0,36.785,-122.057,2.25808791575562,2.52923536855737
S207,116,2007-04-27 19:18:52,67-55,12,0,36.62,-122.417,0.355237911902612,1.08802207646787
13007,1,2007-05-10 14:32:14,c1,11,0,36.797,-121.846,3.61084342338348,2.91476443391114
13007,2,2007-05-10 15:17:18,mooring0,7,0,36.834,-121.897,3.6070230401691,3.99442792396037
13007,3,2007-05-10 18:22:07,mooring2,11,0,36.682,-122.394,3.05304341184208,5.51590231742809
13007,4,2007-05-10 20:56:33,mooring1,11,0,36.765,-122.03,0.706798081591974,3.06832350317794
S307,32,2007-06-08 11:24:16,67-55,12,0,36.628,-122.423,1.06398875228625,0.0922135720778568
S307,34,2007-06-08 16:24:00,H3,12,0,36.735,-122.018,1.26586250794178,4.21896504325588
S307,35,2007-06-08 18:47:06,C1,12,0,36.797,-121.847,2.81258785830486,4.40987146891109
17007,1,2007-06-19 14:52:22,c1,11,0,36.796,-121.845,3.42823105670423,5.01448937092494
17007,2,2007-06-19 15:35:40,mooring0,7,0,36.833,-121.898,3.89559992183557,4.58706986913896
17007,3,2007-06-19 18:58:13,mooring2,11,0,36.702,-122.393,2.2636337435591,3.32689120525188
17007,4,2007-06-19 21:53:05,mooring1,11,0,36.763,-122.02,3.41257425227924,4.54999736543477
CN107,1,2007-07-09 16:24:29,C1,12,0,36.796,-121.846,4.52170988917062,5.81783390764673
CN107,3,2007-07-09 21:32:09,67-55,11,0,36.626,-122.419,4.62127351853869,5.52623968136177
21107,1,2007-07-30 14:38:28,c1,11,0,36.796,-121.846,2.78962342923923,6.63606719407883
21107,2,2007-07-30 15:25:55,mooring0,7,0,36.833,-121.898,3.00309936973756,6.28579246256732
21107,3,2007-07-30 18:40:08,mooring2,11,0,36.685,-122.39,2.38582545195779,3.41894165016054
21107,4,2007-07-30 21:22:36,mooring1,11,0,36.75,-122.023,1.53847968232308,5.40723540620669
23407,2,2007-08-22 15:23:45,mooring0,7,0,36.834,-121.897,3.07492748374143,3.48493160575851
23407,3,2007-08-22 18:26:00,mooring2,11,0,36.693,-122.383,1.71434048325119,1.98739861857462
23407,4,2007-08-22 21:21:58,mooring1,11,0,36.757,-122.029,3.59541100228698,4.48539098556985
25407,1,2007-09-11 14:36:52,c1,11,0,36.796,-121.846,-0.21509973968469,-1.58349729843375
25407,2,2007-09-11 15:20:16,mooring0,7,0,36.833,-121.9,3.71419921147133,3.21017488120571
25407,3,2007-09-11 18:24:29,mooring2,11,0,36.699,-122.408,0.938040873297711,0.376595701512158
25407,4,2007-09-11 21:12:17,mooring1,11,0,36.746,-122.024,1.58494847920141,2.9120053332558
S407,1,2007-11-06 12:13:45,C1,12,0,36.797,-121.85,0.928949865852725,1.60835192296094
S407,2,2007-11-06 14:32:21,H3,12,0,36.735,-122.021,-1.16257497563001,0.919413052354411
S407,4,2007-11-06 19:43:29,67-55,12,0,36.627,-122.419,-0.245460737465243,0.137997778457032
34407,1,2007-12-10 15:42:15,c1,11,0,36.796,-121.846,1.42757233166727,1.79054606668619
34407,2,2007-12-10 16:25:43,mooring0,7,0,36.834,-121.898,2.02250604416867,2.31584548410277
34407,3,2007-12-10 19:14:01,mooring2,11,0,36.699,-122.402,-0.43383680523788,-1.15419582563086
34407,4,2007-12-10 21:38:10,mooring1,11,0,36.753,-122.041,-0.404541035195082,1.13269546829288
00308,1,2008-01-03 15:44:11,c1,11,0,36.794,-121.848,1.58080404830539,2.66892412880368
00308,2,2008-01-03 16:38:09,mooring0,7,0,36.835,-121.899,1.5467276922686,2.55408773689461
00308,3,2008-01-03 18:03:04,Mooring1,11,0,36.766,-122.034,0.153910936805482,1.69619874137252
S108,70,2008-01-26 19:31:32,c1,11,0,36.799,-121.844,0.0845157655402377,2.57045517260579
S108,71,2008-01-26 21:00:14,Mooring0,8,0,36.835,-121.907,0.45577031449751,0.141408412286332
S108,72,2008-01-26 22:44:45,67-50,12,0,36.746,-122.025,-1.40729330371595,0.48613777116429
S108,74,2008-01-27 04:50:33,67-55,12,0,36.622,-122.415,0.675472906711843,0.674933310520313
03808,1,2008-02-07 15:38:23,C1,11,0,36.796,-121.845,0.231269645000666,0.899926769586922
03808,2,2008-02-07 16:49:28,Mooring0,11,0,36.833,-121.898,-0.096809403078121,0.0697275348890288
03808,3,2008-02-07 19:47:50,Mooring2,11,0,36.686,-122.395,-0.449859099620505,-0.647311853816458
03808,4,2008-02-07 22:21:27,mooring1,11,0,36.75,-122.025,-0.522623276534746,-0.125934040018808
05908,1,2008-02-28 17:13:52,c1,12,0,36.795,-121.849,-1.34023554272919,0.114633191211924
05908,2,2008-02-28 19:14:56,mooring1,12,0,36.735,-122.021,-1.33894904977157,-0.694013555754573
08408,1,2008-03-24 14:47:24,c1,11,0,36.796,-121.847,1.64663850960329,5.36494022176383
08408,2,2008-03-24 15:42:56,mooring0,7,0,36.834,-121.897,1.51044905458312,5.34354937464815
08408,3,2008-03-24 18:39:29,mooring2,11,0,36.686,-122.384,0.993942275299438,2.17445997438466
08408,4,2008-03-24 21:19:37,mooring1,11,0,36.762,-122.03,1.53977460196744,5.34642264862021
10708,1,2008-04-16 14:34:01,c1,11,0,36.796,-121.846,0.82337161120822,4.67881385108226
10708,2,2008-04-16 15:23:11,mooring0,7,0,36.834,-121.898,2.45335552335266,5.41132625072411
10708,3,2008-04-16 18:17:40,mooring2,11,0,36.692,-122.387,2.23903467019315,4.39027326257377
10708,4,2008-04-16 20:52:33,mooring1,11,0,36.752,-122.025,1.33828855176378,4.77960227763559
S208,170,2008-04-28 07:16:04,67-50,12,0,36.751,-122.131,2.17320939634835,4.73029488996804
S208,172,2008-04-28 23:52:20,67-55,12,0,36.617,-122.421,0.0908959057622683,0.191548028364458
S208,173,2008-04-29 04:34:51,67-60,12,0,36.454,-122.772,0.657008991543704,1.52683708556191
12708,1,2008-05-06 14:02:38,c1,11,0,36.797,-121.847,3.1103443760002,5.5743012044401
12708,2,2008-05-06 14:58:07,mooring0,7,0,36.835,-121.898,1.77506573431404,3.89276948014786
12708,3,2008-05-06 17:47:29,mooring2,11,0,36.695,-122.375,0.0331097716339108,1.0495795950908
12708,4,2008-05-06 20:42:42,mooring1,11,0,36.752,-122.035,2.17353370727866,6.3200281067103
14808,1,2008-05-27 14:29:10,C1,11,0,36.797,-121.846,1.93287079063676,4.10651643352695
14808,2,2008-05-27 15:21:41,mooring0,7,0,36.833,-121.905,2.0370629978233,5.4004544625664
14808,3,2008-05-27 18:12:28,mooring2,11,0,36.69,-122.406,0.158307172488108,1.44218355317186
14808,4,2008-05-27 20:45:47,mooring1,11,0,36.756,-122.03,-0.40317223874331,0.66319300016676
S308,1,2008-06-23 17:27:52,C1,12,0,36.795,-121.848,4.16092552740008,5.34597987610631
S308,2,2008-06-23 19:29:45,H3,12,0,36.736,-122.022,4.10619811380446,5.37313003213272
S308,4,2008-06-24 01:58:12,67-55,12,0,36.629,-122.421,1.33777563510779,1.66745263731286
19008,1,2008-07-08 14:35:11,c1,11,0,36.796,-121.847,4.63057245890512,3.02631550234774
19008,2,2008-07-08 15:38:17,mooring0,7,0,36.832,-121.895,4.87246626902109,4.29301041751638
19008,3,2008-07-08 18:36:45,mooring2,11,0,36.7,-122.381,1.28038758517797,1.31754645962534
21108,1,2008-07-29 14:30:42,c1,11,0,36.796,-121.846,3.44694336144494,2.76692402057004
21108,2,2008-07-29 15:20:57,mooring0,7,0,36.832,-121.897,1.76622950198744,1.6758164896297
21108,3,2008-07-29 18:14:14,mooring2,11,0,36.695,-122.383,3.31517246341662,1.60786888214962
21108,4,2008-07-29 20:34:25,mooring1,11,0,36.753,-122.033,3.25273983183909,3.603575972386
23208,1,2008-08-19 14:31:49,c1,11,0,36.796,-121.847,1.25020054543461,2.00508659672315
23208,2,2008-08-19 15:26:23,mooring0,7,0,36.834,-121.899,3.95144764009571,2.96629100140551
23208,3,2008-08-19 18:21:50,mooring2,11,0,36.71,-122.394,0.877704569351032,0.0810821672481988
23208,4,2008-08-19 20:53:42,mooring1,11,0,36.753,-122.023,1.45227379676636,1.8820007633039
26208,1,2008-09-18 13:35:49,c1,11,0,36.797,-121.847,3.28047984456498,3.86945671968275
26208,2,2008-09-18 14:23:45,mooring0,7,0,36.835,-121.9,3.3194229225946,3.61618017774378
26208,3,2008-09-18 17:21:25,mooring2,11,0,36.706,-122.385,4.19655181155709,3.60317228990532
26208,4,2008-09-18 20:32:47,mooring1,11,0,36.75,-122.028,3.46213050490674,3.79345136140191
S408,1,2008-10-14 16:55:13,c1,12,0,36.798,-121.854,3.41893058158812,3.32562013064669
S408,2,2008-10-14 18:50:09,H3,12,0,36.736,-122.019,0.955179851594872,1.86038883020862
S408,4,2008-10-14 23:58:54,67-55,12,0,36.626,-122.419,2.94004750865399,6.37254138943259
30308,1,2008-10-29 14:37:02,c1,11,0,36.797,-121.847,1.94428912161427,2.82584325152326
